,Playlist Name,Track Name,Artists,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Duration (ms),Time Signature
789,intp groovy,Cold World,OVAN,0.779,0.79,7,-5.545,1,0.0513,0.519,0.0,0.108,0.72,124.015,208306,4
790,intp groovy,Fragrance,VINXEN,0.685,0.476,8,-7.783,1,0.0274,0.692,2.49e-05,0.0784,0.795,94.969,210632,3
791,intp groovy,Candy (feat. Leellamarz & Coogie),"MIRANI, Coogie, Leellamarz",0.732,0.613,6,-5.543,1,0.0992,0.255,0.0,0.143,0.515,149.919,195440,4
792,intp groovy,okay (feat. jeebanoff),"plan8, jeebanoff",0.822,0.491,9,-7.191,1,0.0421,0.521,0.000415,0.0782,0.75,121.983,180015,4
793,intp groovy,OMW2U,Catch24,0.701,0.772,0,-6.627,1,0.191,0.21,8.62e-06,0.136,0.335,86.907,144186,4
794,intp groovy,Summer (Feat. BE’O),"Paul Blanco, BE'O",0.701,0.732,4,-4.773,0,0.126,0.208,0.0,0.158,0.739,158.075,199867,4
795,INTP-T,Snow (Hey Oh),Red Hot Chili Peppers,0.427,0.9,11,-3.674,1,0.0499,0.116,1.75e-05,0.119,0.599,104.655,334667,4
796,INTP-T,Puttin' on the Ritz,Taco,0.798,0.292,0,-17.112,1,0.0777,0.152,0.00101,0.185,0.812,98.653,281160,4
797,INTP-T,Separation Anxiety,Eyedress,0.424,0.761,3,-8.194,0,0.0791,0.122,0.00781,0.11,0.532,164.113,227467,4
798,INTP-T,Movin' Out (Anthony's Song),Billy Joel,0.664,0.88,2,-5.009,0,0.0326,0.465,1.63e-05,0.0591,0.895,133.898,210760,4
799,INTP-T,Pumped Up Kicks,Foster The People,0.733,0.71,5,-5.849,0,0.0292,0.145,0.115,0.0956,0.965,127.975,239600,4
800,INTP-T,Mommy,R.I.P.,0.423,0.609,9,-7.737,1,0.0284,0.355,0.801,0.43,0.0386,179.05,149697,3
801,INTP-T,Homage,Mild High Club,0.546,0.468,5,-8.167,1,0.0287,0.153,0.00257,0.321,0.416,73.372,177493,4
802,INTP-T,Comfortably Numb,Pink Floyd,0.472,0.366,11,-12.595,0,0.0286,0.15,0.312,0.0837,0.171,127.163,382297,4
803,INTP-T,Achilles Come Down,Gang of Youths,0.223,0.523,0,-9.281,0,0.0466,0.435,0.283,0.225,0.15,179.83,422147,3
804,INTP-T,I'm So Tired - Remastered 2009,The Beatles,0.433,0.483,9,-9.422,1,0.175,0.656,2.64e-05,0.539,0.717,68.492,123493,4
805,INTP-T,The Way I Feel Inside,The Zombies,0.62,0.148,1,-13.124,0,0.078,0.954,0.0,0.0968,0.579,114.627,108573,4
806,INTP-T,Daydreaming,Radiohead,0.299,0.263,9,-13.207,0,0.0323,0.968,0.857,0.126,0.113,137.848,384439,3
807,INTP-T,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4
808,INTP-T,Dumb,Nirvana,0.697,0.395,6,-13.58,1,0.0281,0.428,0.653,0.173,0.876,113.589,151893,4
809,INTP-T,Nothing Matters but You,"The Young Veins, Z Berg",0.472,0.324,7,-9.893,1,0.0288,0.693,0.0,0.146,0.351,99.211,113869,4
810,INTP-T,I Wish I Was a Fire,October Country,0.667,0.498,7,-9.114,1,0.0363,0.348,0.000236,0.105,0.86,130.207,110893,4
811,INTP-T,Don't Let Me Be Misunderstood,Nina Simone,0.382,0.424,11,-13.61,0,0.0768,0.824,0.0,0.128,0.487,157.448,166840,4
812,INTP-T,Killer Queen,Queen,0.564,0.56,10,-9.797,1,0.0423,0.339,0.0,0.0781,0.58,117.17,180067,4
813,INTP-T,Good Old Fashioned Lover Boy,Queen,0.542,0.379,3,-10.573,1,0.0309,0.622,0.0,0.0667,0.422,96.058,174400,4
814,INTP-T,Show Me How,Men I Trust,0.791,0.267,5,-11.997,1,0.0415,0.674,0.534,0.102,0.544,165.99,215111,4
815,INTP-T,Moonage Daydream - 2012 Remaster,David Bowie,0.56,0.605,11,-11.209,0,0.0348,0.0408,0.000162,0.0585,0.756,144.478,279693,4
816,INTP-T,2 + 2 = 5,Radiohead,0.442,0.717,5,-5.498,0,0.0504,0.178,5.1e-05,0.344,0.386,149.582,199360,4
817,INTP-T,Eat Shit and Die,Harley Poe,0.55,0.803,2,-6.452,0,0.0351,0.247,4.48e-06,0.0878,0.775,93.169,355000,4
818,INTP-T,"Call It Fate, Call It Karma",The Strokes,0.544,0.241,4,-14.779,0,0.03,0.983,0.774,0.101,0.359,109.437,204773,4
819,INTP-T,I Think I'm Going To Kill Myself,Elton John,0.627,0.539,0,-8.226,1,0.0274,0.526,3.61e-06,0.129,0.718,137.598,215173,4
820,INTP-T,Daydream In Blue,I Monster,0.546,0.508,0,-6.301,0,0.0266,0.0151,0.00109,0.116,0.385,153.721,223667,4
821,INTP-T,The Trial,Pink Floyd,0.414,0.37,4,-15.748,0,0.0573,0.696,0.000129,0.211,0.33,76.846,318846,4
822,INTP-T,People Are Strange,The Doors,0.699,0.467,4,-8.578,0,0.0375,0.685,0.0,0.315,0.764,119.287,130173,4
823,INTP-T,"Left Brain, Right Brain",Bo Burnham,0.462,0.704,4,-6.011,1,0.619,0.639,0.0,0.655,0.547,169.396,394392,4
824,INTP-T,Nobody,Mitski,0.398,0.716,0,-5.254,1,0.0392,0.0764,0.0,0.0848,0.494,117.295,193429,4
825,INTP-T,Creep,Radiohead,0.515,0.43,7,-9.935,1,0.0369,0.0102,0.000141,0.129,0.104,91.841,238640,4
826,INTP-T,swimming in east river,"Arthur Caplan, Noah in the Open, Artclass",0.667,0.484,1,-9.647,1,0.37,0.0234,0.0,0.472,0.622,85.031,174706,4
827,INTP-T,It's Not The Same Anymore,Rex Orange County,0.666,0.317,5,-10.644,1,0.0327,0.873,3.74e-05,0.111,0.359,117.676,386200,4
828,INTP-T,hello!,ROLE MODEL,0.791,0.462,10,-4.023,1,0.0383,0.505,0.0,0.0991,0.556,125.913,188547,4
829,INTP-T,Money,Pink Floyd,0.468,0.536,11,-10.422,0,0.144,0.024,0.00199,0.269,0.785,126.256,382834,1
830,INTP-T,Somebody That I Used To Know,"Gotye, Kimbra",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,244973,4
831,INTP-T,Verbatim,Mother Mother,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,168320,4
832,INTP-T,Lonesome Town,Ricky Nelson,0.404,0.193,11,-12.501,1,0.0305,0.794,0.000296,0.103,0.273,77.026,134040,4
833,INTP-T,Oh Ana,Mother Mother,0.512,0.525,5,-7.152,1,0.0429,0.672,1.66e-05,0.112,0.337,128.054,197080,4
834,INTP-T,My Sweet Prince,Placebo,0.465,0.225,10,-16.118,1,0.0355,0.513,0.0431,0.101,0.0419,121.896,345267,3
835,INTP-T,Plateau - Live,Nirvana,0.45,0.501,4,-12.611,1,0.0712,0.49,2.51e-05,0.552,0.327,84.841,218133,4
836,INTP-T,Washer,Slint,0.448,0.0954,5,-24.127,1,0.0304,0.378,0.517,0.0852,0.0384,110.625,530027,4
837,INTP-T,Dust in the Wind,Kansas,0.475,0.322,7,-10.687,1,0.0283,0.367,0.00056,0.11,0.387,93.503,206267,4
838,INTP-T,i think i wanna be alone,mazie,0.721,0.322,8,-7.243,1,0.0378,0.729,1.55e-06,0.223,0.781,75.968,102954,4
839,INTP-T,for the people in the back,ROLE MODEL,0.781,0.729,3,-4.434,0,0.105,0.101,7.6e-06,0.376,0.834,155.974,154400,4
840,INTP-T,Stairway to Heaven - Remaster,Led Zeppelin,0.338,0.34,9,-12.049,0,0.0339,0.58,0.0032,0.116,0.197,82.433,482830,4
841,INTP-T,Sweet Dreams (Are Made of This) - Remastered,"Eurythmics, Annie Lennox, Dave Stewart",0.692,0.711,0,-7.498,0,0.0317,0.225,0.0,0.12,0.875,125.135,216933,4
842,INTP-T,Something In The Way - Live,Nirvana,0.547,0.335,1,-13.304,1,0.0501,0.656,0.000161,0.115,0.109,106.099,241533,4
843,INTP-T,Territorial Pissings,Nirvana,0.285,0.979,2,-4.428,1,0.175,0.000144,0.0,0.334,0.108,182.7,142947,4
844,INTP-T,Every Breath You Take,The Police,0.82,0.452,1,-9.796,1,0.0348,0.543,0.00294,0.0714,0.74,117.401,253920,4
845,INTP 💜,Devil Town,Cavetown,0.576,0.759,3,-8.165,1,0.0599,0.12,0.0,0.121,0.501,99.969,179955,4
846,INTP 💜,Teenagers,My Chemical Romance,0.463,0.857,4,-3.063,1,0.0632,0.0506,0.0,0.184,0.856,111.647,161920,4
847,INTP 💜,Rät,Penelope Scott,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4
848,INTP 💜,Hey Kids,"Molina, Late Verlane",0.581,0.533,4,-8.433,0,0.0274,0.0217,0.00539,0.259,0.466,87.017,233375,4
849,INTP 💜,Juliet,Cavetown,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
850,INTP 💜,The Lazy Song,Bruno Mars,0.794,0.711,8,-5.124,0,0.0699,0.3,0.0,0.0955,0.955,174.915,189109,4
851,INTP 💜,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707,4
852,INTP 💜,Riptide,Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
853,INTP 💜,"Thunderclouds (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.69,0.714,7,-5.948,1,0.0338,0.0077,7.23e-05,0.191,0.489,112.009,187027,4
854,INTP 💜,Watermelon Sugar,Harry Styles,0.548,0.816,0,-4.209,1,0.0465,0.122,0.0,0.335,0.557,95.39,174000,4
855,INTP 💜,Alone,Nico Collins,0.525,0.785,2,-2.407,0,0.0455,0.0356,0.0,0.103,0.47,170.116,234001,4
856,INTP 💜,Why'd You Only Call Me When You're High?,Arctic Monkeys,0.691,0.631,2,-6.478,1,0.0368,0.0483,1.13e-05,0.104,0.8,92.004,161124,4
857,INTP 💜,My Girlfriend Is a Witch,October Country,0.537,0.813,7,-5.546,1,0.0291,0.0227,0.00598,0.0961,0.643,94.728,126840,4
858,INTP 💜,Babooshka,Kate Bush,0.466,0.439,5,-8.892,0,0.0325,0.741,1.64e-05,0.0707,0.289,107.173,209933,4
859,INTP 💜,Burning Pile,Mother Mother,0.516,0.755,5,-3.724,1,0.0383,0.0633,0.00103,0.107,0.165,140.099,262173,4
860,INTP 💜,Happy Pills,Weathers,0.521,0.885,4,-4.934,0,0.125,0.00327,0.00904,0.324,0.344,115.985,203080,4
861,INTP 💜,Yellow,Coldplay,0.429,0.661,11,-7.227,1,0.0281,0.00239,0.000121,0.234,0.285,173.372,266773,4
862,INTP 💜,This Is Home,Cavetown,0.81,0.266,7,-12.478,1,0.0407,0.56,1.05e-06,0.0962,0.212,130.041,226073,4
863,INTP 💜,Freaks,Surf Curse,0.346,0.944,9,-9.874,1,0.0485,4.16e-05,0.565,0.0546,0.403,179.63,147036,4
864,INTP 💜,SugarCrash!,ElyOtto,0.748,0.734,0,-6.499,1,0.124,0.524,1.15e-05,0.0975,0.368,97.753,80081,4
865,INTP 💜,Sippy Cup,Melanie Martinez,0.715,0.651,5,-9.241,1,0.12,0.486,0.0,0.228,0.733,134.914,195067,4
866,INTP 💜,brutal,Olivia Rodrigo,0.672,0.526,4,-6.446,1,0.0599,0.0311,1.37e-06,0.28,0.28,123.999,143747,4
867,INTP 💜,Boys Will Be Bugs,Cavetown,0.486,0.528,1,-11.722,1,0.0463,0.00387,1.4e-05,0.106,0.452,178.519,329050,4
868,INTP 💜,Verbatim,Mother Mother,0.827,0.58,7,-6.809,1,0.327,0.309,0.0,0.148,0.492,78.011,168320,4
869,INTP 💜,bad idea!,girl in red,0.511,0.806,1,-6.093,1,0.0481,0.03,0.0465,0.252,0.41,162.04,219638,4
870,INTP 💜,Bubble Pop Electric,"Gwen Stefani, Johnny Vulture",0.566,0.976,1,-3.866,1,0.262,0.000527,0.00265,0.114,0.354,193.979,222360,4
871,INTP 💜,Look Who’s Inside Again,Bo Burnham,0.643,0.331,2,-9.235,1,0.0387,0.761,0.0,0.373,0.648,160.006,83422,3
872,INTP 💜,Me and My Husband,Mitski,0.497,0.638,1,-5.31,1,0.0274,0.0467,0.0,0.385,0.77,172.01,137142,4
873,INTP 💜,Body,Mother Mother,0.596,0.633,10,-3.602,0,0.0594,0.131,0.0,0.343,0.473,148.09,213573,4
874,INTP 💜,"Good Little Girl (feat. Donald Glover, Madeleine Martin & Roz Ryan)","Adventure Time, Donald Glover, Madeleine Martin, Roz Ryan",0.639,0.354,0,-14.696,1,0.166,0.877,0.0605,0.097,0.551,142.403,111159,3
875,INTP 💜,You Stupid Bitch,girl in red,0.521,0.833,11,-5.661,0,0.053,0.00721,0.00119,0.272,0.764,149.006,195952,4
876,INTP 💜,The Red Means I Love You,Madds Buckley,0.282,0.302,2,-11.513,1,0.0344,0.0944,2.07e-06,0.0726,0.19,78.881,233979,4
877,INTP 💜,Happier Than Ever,Billie Eilish,0.332,0.225,0,-8.697,1,0.0348,0.767,0.00349,0.128,0.297,81.055,298899,3
878,INTP 💜,Why'd You Only Call Me When You're High,Double Take,0.509,0.427,11,-12.357,0,0.0394,0.0709,1.15e-06,0.0805,0.501,78.766,217344,4
879,INTP 💜,"Isabella's Lullaby (From ""The Promised Neverland"")",Miura Jam,0.456,0.177,10,-12.796,0,0.0329,0.841,0.787,0.086,0.0755,112.003,141429,3
880,INTP 💜,INFERNO,"Sub Urban, Bella Poarch",0.82,0.611,9,-5.02,0,0.122,0.0766,2.5e-05,0.0684,0.637,127.883,133134,4
881,INTP 💜,Drama Club,Melanie Martinez,0.633,0.655,5,-6.653,0,0.0622,0.375,0.0,0.145,0.512,74.052,225641,4
882,intp,Close Eyes,DVRST,0.784,0.572,0,-9.853,1,0.0573,0.0748,0.843,0.139,0.209,96.181,132346,4
883,intp,Stay With Me,1nonly,0.684,0.844,9,-7.649,1,0.335,0.302,0.0,0.374,0.335,126.677,141505,5
884,intp,KALOR,León Cordero,0.785,0.704,4,-5.035,0,0.0495,0.844,0.000471,0.172,0.738,129.987,161096,4
885,intp,All I Need,Lloyd,0.721,0.499,10,-9.975,0,0.0338,0.00274,0.0,0.0914,0.289,126.036,238285,4
886,intp,Burn It All Down,"League of Legends, PVRIS",0.553,0.694,9,-6.561,0,0.0603,0.000629,4.56e-06,0.121,0.231,145.149,201840,4
887,intp,NEW MAGIC WAND,"Tyler, The Creator",0.621,0.73,5,-5.414,0,0.107,0.0967,0.000131,0.673,0.464,139.566,195320,4
888,intp,"Another Brick in the Wall, Pt. 2",Pink Floyd,0.693,0.394,0,-15.882,1,0.0428,0.0782,0.000694,0.247,0.721,104.114,238747,4
889,intp,METALLICA,Yung Beef,0.586,0.816,1,-4.492,0,0.122,0.0992,0.00539,0.355,0.58,174.053,228219,4
890,intp,One Last Kiss,"Rojuu, Steve Lean",0.646,0.931,0,-7.532,0,0.177,0.507,0.177,0.0808,0.42,147.061,113270,4
891,intp,shake ya ass (feat. P-Lo),"blackbear, P-Lo",0.877,0.799,6,-3.424,1,0.212,0.0737,0.0,0.0867,0.573,99.987,201600,4
892,intp,Perla,C.R.O,0.729,0.548,10,-12.514,0,0.0769,0.327,0.173,0.129,0.129,79.172,213415,4
893,intp,Solo,C.R.O,0.698,0.446,7,-9.224,0,0.0799,0.796,0.000118,0.699,0.289,139.581,200411,4
894,intp,C.R.O,El Triangulo Estudio,0.598,0.494,0,-15.42,0,0.196,0.769,0.199,0.286,0.55,160.266,110229,4
895,intp,Beso Amargo,"C.R.O, Isatorresbeats",0.83,0.296,1,-15.129,0,0.28,0.692,0.00652,0.0895,0.603,107.964,122128,4
896,intp,SLOW DANCING IN THE DARK,Joji,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
897,intp,YEAH RIGHT,Joji,0.672,0.588,1,-9.573,1,0.133,0.619,0.241,0.0992,0.204,169.033,174358,4
898,intp,Daddy Issues,The Neighbourhood,0.588,0.521,10,-9.461,1,0.0329,0.0678,0.149,0.123,0.337,85.012,260173,4
899,intp,Cry Baby,The Neighbourhood,0.581,0.656,4,-4.891,0,0.0294,0.00269,2.78e-06,0.101,0.338,108.033,235160,4
900,intp,XO,EDEN,0.611,0.39,2,-5.861,0,0.116,0.625,0.0,0.118,0.617,163.897,159512,4
901,intp,Drugs & Money - New Mix,Chase Atlantic,0.629,0.735,11,-4.826,1,0.0599,0.2,0.0,0.243,0.477,123.996,239922,4
902,intp,Punchdrunk,Vaines,0.86,0.55,2,-5.269,0,0.0739,0.502,0.0,0.269,0.764,91.536,197810,4
903,intp,Complicated,Avril Lavigne,0.585,0.776,5,-5.898,1,0.0459,0.0572,7.74e-06,0.3,0.427,77.987,244507,4
904,intp,IDWK,"DVBBS, blackbear",0.718,0.846,1,-6.157,1,0.0354,0.0026,0.0,0.11,0.407,115.002,179999,4
905,intp,Crazy Diamond,Lil Icy,0.668,0.579,1,-8.463,1,0.101,0.0514,0.0,0.14,0.36,135.064,100981,4
906,intp,Qué...What?,Aissa,0.845,0.48,1,-8.938,0,0.22,0.305,0.0,0.45,0.73,134.993,157127,4
907,intp,Chica de la Noche,Aissa,0.883,0.358,0,-7.929,1,0.169,0.252,0.0,0.178,0.552,89.938,265247,4
908,intp,Late,Pol Granch,0.766,0.482,7,-7.166,1,0.216,0.182,0.0,0.163,0.635,104.166,167600,4
909,intp,En Llamas,"Pol Granch, Natalia Lacunza",0.647,0.351,11,-11.622,0,0.265,0.469,0.0,0.0712,0.337,79.978,205811,4
910,intp,Hasta Que Lo Pierdes,3AM,0.841,0.442,11,-12.213,0,0.111,0.455,0.0,0.109,0.701,99.997,157844,4
911,intp,Show Me (feat. Chris Brown),"Kid Ink, Chris Brown",0.711,0.508,7,-7.299,1,0.0502,0.0355,0.0,0.141,0.663,98.098,217800,4
912,intp,National Anthem,Lana Del Rey,0.532,0.899,0,-5.935,0,0.244,0.531,0.000146,0.0957,0.436,85.0,230520,4
913,intp,Fade Into You,Mazzy Star,0.42,0.33,9,-13.925,1,0.0275,0.245,0.000679,0.0677,0.175,157.143,295600,3
914,intp,CALL ME BACK,Chase Atlantic,0.688,0.717,6,-4.278,1,0.0354,0.00635,4.21e-05,0.084,0.348,96.066,245000,4
915,intp,t r a n s p a r e n t s o u l feat. Travis Barker,"WILLOW, Travis Barker",0.39,0.83,11,-5.201,0,0.0563,0.0021,0.0,0.156,0.191,90.021,168030,4
916,intp,idfc,blackbear,0.718,0.422,4,-9.115,0,0.0621,0.0764,0.0,0.17,0.455,144.678,207027,4
917,intp,needy,Ariana Grande,0.647,0.309,7,-7.948,0,0.0366,0.78,7.41e-06,0.202,0.195,87.045,171573,4
918,intp,Lo malo de ser bueno,El Cuarteto De Nos,0.687,0.851,1,-3.413,0,0.0409,0.0977,0.0,0.0785,0.637,94.963,242120,4
919,intp,Fallin,Zhiend,0.446,0.189,11,-15.293,1,0.031,0.657,0.0022,0.107,0.171,146.988,308637,3
920,intp,If You Can't Hang,Sleeping With Sirens,0.397,0.975,2,-3.532,0,0.365,0.00152,0.0,0.118,0.451,192.021,250240,4
921,intp,Scene Three - Stomach Tied In Knots,Sleeping With Sirens,0.639,0.435,9,-8.328,1,0.0494,0.433,0.0,0.11,0.613,110.061,209573,4
922,intp,Why,Bazzi,0.676,0.67,8,-6.584,1,0.0374,0.353,0.0,0.103,0.54,113.01,148260,4
923,intp,Mine,Bazzi,0.71,0.789,4,-3.874,1,0.0722,0.0161,2.77e-06,0.451,0.717,142.929,131064,4
924,intp,anxiety (with FRND),"blackbear, FRND",0.652,0.715,0,-5.919,1,0.0388,0.0291,0.0,0.156,0.617,97.981,191036,4
925,intp,On My Own,Ross Lynch,0.669,0.593,7,-6.628,1,0.0406,0.14,0.0,0.119,0.281,87.965,145413,4
926,intp,Slow Dance With You,"Hector Chavez, Hurasmi",0.635,0.306,2,-14.279,1,0.1,0.133,0.361,0.109,0.502,168.007,139286,4
927,intp,Get Into It (Yuh),Doja Cat,0.912,0.655,8,-6.029,0,0.162,0.315,3.39e-05,0.0894,0.793,91.942,138293,4
928,intp,Say So,Doja Cat,0.787,0.673,11,-4.583,0,0.159,0.264,3.35e-06,0.0904,0.779,110.962,237893,4
929,intp,SIN MIRAR LAS SEÑALES,Rels B,0.754,0.481,0,-7.91,1,0.444,0.387,0.0,0.35,0.289,83.907,180000,4
930,intp,A Mí,Rels B,0.846,0.548,1,-6.397,1,0.256,0.241,0.0713,0.0419,0.516,94.925,209680,4
931,intp,Love It,Rels B,0.824,0.467,11,-9.802,1,0.162,0.457,5.22e-05,0.135,0.474,116.01,189591,4
932,INTP playlist,After Dark,Mr.Kitty,0.585,0.595,8,-10.444,1,0.0328,0.0696,0.266,0.0837,0.039,140.037,259147,4
933,INTP playlist,SLOW DANCING IN THE DARK,Joji,0.515,0.479,3,-7.458,1,0.0261,0.544,0.00598,0.191,0.284,88.964,209274,4
934,INTP playlist,Vanished,Crystal Castles,0.713,0.868,0,-6.644,0,0.0305,0.00206,9.23e-05,0.225,0.641,119.98,242960,4
935,INTP playlist,Formula,Labrinth,0.574,0.664,11,-6.068,1,0.0409,0.0448,0.0553,0.146,0.226,144.654,91870,4
936,INTP playlist,Romantic Homicide,d4vd,0.571,0.544,6,-10.613,1,0.0299,0.453,0.00805,0.322,0.216,132.052,132631,4
937,INTP playlist,Haunted,Laura Les,0.51,0.817,9,-8.666,1,0.0373,0.000654,0.0344,0.146,0.547,169.481,102007,4
938,INTP playlist,Juliet,Cavetown,0.546,0.586,6,-8.488,1,0.0313,0.00346,0.00114,0.0562,0.364,131.778,278991,4
939,INTP playlist,For the First Time,Mac DeMarco,0.551,0.529,5,-10.469,0,0.0517,0.296,0.0093,0.178,0.521,75.515,182307,4
940,INTP playlist,Can I Call You Tonight?,Dayglow,0.641,0.842,9,-7.27,1,0.0292,0.132,0.91,0.419,0.5,129.98,278769,4
941,INTP playlist,Jealous,Eyedress,0.474,0.921,9,-10.431,0,0.0457,0.00491,0.85,0.476,0.696,93.01,122339,4
942,INTP playlist,In My Head,Bedroom,0.577,0.611,9,-13.535,1,0.0323,0.168,0.92,0.106,0.177,150.91,354664,4
943,INTP playlist,"Genius (feat. Sia, Diplo, and Labrinth)","Sia, Diplo, Labrinth, LSD",0.603,0.615,11,-4.931,0,0.165,0.0799,6.72e-05,0.117,0.561,158.657,213707,4
944,INTP playlist,Rät,Penelope Scott,0.609,0.449,5,-13.291,0,0.249,0.326,0.000115,0.147,0.309,143.854,194165,4
945,INTP playlist,Bones,Imagine Dragons,0.773,0.742,5,-3.678,0,0.046,0.0206,0.0,0.0754,0.571,114.071,165265,4
946,INTP playlist,Brian is the Most Beautiful,Memo Boy,0.483,0.8,5,-8.596,0,0.048,0.39,0.848,0.213,0.365,192.057,225000,4
947,INTP playlist,Insomniac,"Memo Boy, Chakra Efendi",0.517,0.713,2,-8.508,1,0.0403,0.243,0.852,0.133,0.367,129.917,212308,4
948,INTP playlist,help_urself,Ezekiel,0.413,0.624,11,-10.353,1,0.0682,0.00859,0.0178,0.132,0.0814,82.516,139652,4
949,INTP playlist,SPIT IN MY FACE!,ThxSoMch,0.73,0.785,8,-6.512,1,0.055,0.0464,0.0227,0.111,0.652,94.107,147875,4
950,INTP playlist,Miss You,"Oliver Tree, Robin Schulz",0.587,0.742,6,-6.64,0,0.0529,0.0128,0.00107,0.146,0.199,145.007,206000,4
951,INTP playlist,Toxic,BoyWithUke,0.594,0.612,8,-6.627,0,0.363,0.835,0.0,0.461,0.687,179.629,168020,4
952,INTP playlist,Valentine,Laufey,0.481,0.201,3,-13.062,1,0.0444,0.92,1.12e-06,0.107,0.236,82.522,168907,4
953,INTP playlist,STAY (with Justin Bieber),"The Kid LAROI, Justin Bieber",0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
954,INTP playlist,Replay,Lady Gaga,0.658,0.878,1,-3.875,1,0.123,0.00792,0.0,0.944,0.683,122.015,186653,4
955,INTP playlist,A World Alone,Lorde,0.561,0.485,1,-8.343,0,0.0362,0.289,0.00164,0.194,0.0663,118.017,294222,4
956,INTP playlist,Mercury,Steve Lacy,0.699,0.75,9,-6.481,0,0.0542,0.543,0.0137,0.333,0.887,151.035,295413,3
957,INTP playlist,Break My Heart Myself (feat. Travis Barker),"Bebe Rexha, Travis Barker",0.751,0.857,1,-4.385,0,0.0752,0.31,0.0,0.0801,0.501,104.984,151999,4
958,INTP playlist,It Almost Worked,TV Girl,0.673,0.886,9,-4.347,1,0.0282,0.302,0.348,0.0792,0.679,140.586,152000,4
959,INTP playlist,Skinny Ape,Gorillaz,0.466,0.868,7,-3.442,1,0.136,0.017,0.00673,0.129,0.578,179.928,281259,4
960,INTP playlist,The News,Paramore,0.564,0.91,4,-6.853,0,0.0953,0.00021,2.32e-05,0.378,0.736,157.942,187697,4
961,INTP playlist,Notebook,Melanie Martinez,0.884,0.502,9,-8.958,0,0.094,0.363,0.0,0.0404,0.785,92.999,150894,4
962,INTP playlist,Cracker Island (feat. Thundercat),"Gorillaz, Thundercat",0.741,0.913,2,-3.34,0,0.0465,0.00343,0.103,0.325,0.643,120.012,213750,4
963,INTP playlist,911,Lady Gaga,0.789,0.813,5,-4.563,1,0.0374,0.0294,2.07e-06,0.519,0.42,116.007,172133,4
964,INTP playlist,Mind Is A Prison,Alec Benjamin,0.656,0.645,5,-5.442,0,0.0397,0.504,0.0,0.18,0.669,75.473,161697,4
965,INTP playlist,Choker,Twenty One Pilots,0.7,0.664,7,-8.211,1,0.0394,0.306,1.89e-05,0.249,0.585,142.009,223066,4
966,INTP playlist,Everybody Dies,Billie Eilish,0.275,0.155,7,-17.285,0,0.0674,0.928,0.176,0.0888,0.0588,65.136,206623,3
967,INTP playlist,Never Take It,Twenty One Pilots,0.747,0.733,9,-5.724,1,0.0278,0.00997,0.0043,0.0703,0.775,117.973,212706,4
968,INTP playlist,Tree Among Shrubs,Men I Trust,0.713,0.443,11,-11.704,0,0.0531,0.656,0.804,0.111,0.864,76.791,188301,4
969,INTP playlist,Baby My Phone,Yameii Online,0.427,0.666,5,-7.902,0,0.0415,0.176,0.229,0.0856,0.232,85.022,215771,4
970,INTP playlist,Young,Vacations,0.493,0.81,7,-4.065,1,0.0264,0.00392,0.00741,0.0635,0.591,79.972,189160,4
971,INTP playlist,New Flesh,Current Joys,0.62,0.594,9,-16.066,1,0.0383,0.887,0.5,0.0917,0.698,165.861,167987,4
972,INTP playlist,Where Is My Mind? - Remastered,Pixies,0.519,0.441,4,-14.178,1,0.0353,0.0204,0.000453,0.076,0.25,81.334,234973,4
973,INTP playlist,Freaks,Surf Curse,0.345,0.941,9,-9.918,1,0.0466,3.84e-05,0.633,0.0511,0.407,179.626,147062,4
974,INTP playlist,Rhinestone Eyes,Gorillaz,0.676,0.703,8,-5.815,0,0.0302,0.0869,0.000687,0.0463,0.852,92.761,200173,4
975,INTP playlist,Notion,The Rare Occasions,0.309,0.883,9,-3.825,1,0.0808,0.0673,0.00111,0.0849,0.312,159.488,195121,4
976,INTP playlist,Heroin,Lana Del Rey,0.352,0.41,11,-8.796,0,0.0388,0.556,0.0113,0.114,0.0952,118.721,355184,4
977,INTP playlist,Falling Down - Bonus Track,"Lil Peep, XXXTENTACION",0.669,0.574,4,-6.442,0,0.0286,0.0175,0.00294,0.146,0.273,120.013,196400,4
